user_id,item_id,response
888    ,69     ,0
414    ,678    ,0
387    ,218    ,0
363    ,248    ,1
586    ,185    ,0
129    ,245    ,0
650    ,4      ,0
541    ,95     ,0
148    ,181    ,1
655    ,483    ,0
194    ,197    ,0
650    ,472    ,0
706    ,742    ,0
859    ,313    ,1
697    ,250    ,0
625    ,100    ,0
747    ,302    ,1
230    ,100    ,0
389    ,603    ,1
115    ,471    ,0
94     ,121    ,0
267    ,410    ,0
697    ,284    ,1
618    ,597    ,0
482    ,298    ,0
384    ,333    ,0
797    ,269    ,0
611    ,300    ,1
870    ,13     ,0
501    ,405    ,0
82     ,288    ,0
870    ,258    ,0
96     ,96     ,0
20     ,568    ,0
655    ,196    ,0
867    ,678    ,0
144    ,300    ,0
1      ,215    ,0
624    ,125    ,0
64     ,132    ,0
200    ,28     ,1
897    ,288    ,1
312    ,186    ,0
768    ,14     ,1
200    ,95     ,1
49     ,77     ,0
405    ,432    ,0
788    ,323    ,0
848    ,210    ,1
806    ,302    ,0
664    ,89     ,1
159    ,125    ,1
509    ,289    ,0
588    ,268    ,1
592    ,319    ,0
116    ,479    ,0
320    ,121    ,1
109    ,508    ,0
567    ,174    ,0
835    ,393    ,1
394    ,176    ,1
466    ,269    ,0
896    ,24     ,0
59     ,204    ,1
280    ,588    ,1
401    ,282    ,0
903    ,64     ,1
106    ,684    ,0
938    ,313    ,1
734    ,751    ,0
896    ,692    ,0
389    ,124    ,0
878    ,655    ,0
746    ,172    ,1
629    ,475    ,0
834    ,475    ,1
390    ,300    ,1
733    ,471    ,0
577    ,742    ,0
899    ,566    ,0
432    ,546    ,0
438    ,300    ,0
569    ,13     ,0
311    ,99     ,1
559    ,660    ,0
198    ,187    ,0
529    ,327    ,0
747    ,427    ,1
347    ,200    ,0
185    ,269    ,1
559    ,182    ,0
655    ,685    ,0
828    ,327    ,0
305    ,527    ,1
545    ,79     ,0
629    ,301    ,0
577    ,230    ,0
500    ,313    ,0
51     ,64     ,0
574    ,315    ,0
156    ,77     ,0
803    ,286    ,1
365    ,321    ,1
524    ,285    ,0
20     ,274    ,0
878    ,276    ,0
213    ,172    ,1
508    ,215    ,0
293    ,89     ,1
749    ,195    ,1
327    ,228    ,0
815    ,195    ,0
625    ,283    ,0
354    ,318    ,0
296    ,124    ,1
179    ,313    ,0
314    ,294    ,1
844    ,154    ,0
329    ,98     ,0
903    ,183    ,0
369    ,168    ,0
563    ,153    ,0
72     ,237    ,0
314    ,71     ,1
543    ,732    ,0
560    ,284    ,0
625    ,195    ,0
470    ,283    ,1
145    ,692    ,0
678    ,127    ,1
650    ,566    ,0
639    ,202    ,0
208    ,402    ,0
320    ,284    ,0
62     ,286    ,0
822    ,235    ,0
187    ,70     ,0
698    ,222    ,0
562    ,550    ,0
122    ,180    ,1
457    ,739    ,0
136    ,283    ,0
200    ,527    ,0
567    ,523    ,0
593    ,742    ,0
213    ,218    ,0
502    ,294    ,0
690    ,443    ,0
576    ,1      ,0
84     ,117    ,0
370    ,31     ,0
13     ,95     ,1
544    ,748    ,0
639    ,88     ,0
669    ,269    ,0
7      ,180    ,1
230    ,172    ,0
478    ,276    ,1
486    ,300    ,0
83     ,71     ,0
90     ,367    ,0
891    ,181    ,0
123    ,483    ,0
790    ,79     ,0
223    ,173    ,1
58     ,89     ,0
766    ,230    ,0
387    ,180    ,0
83     ,174    ,1
294    ,322    ,0
733    ,250    ,0
881    ,25     ,0
749    ,472    ,0
458    ,25     ,0
655    ,89     ,0
8      ,273    ,0
880    ,28     ,1
11     ,435    ,0
805    ,443    ,1
637    ,118    ,0
43     ,367    ,0
726    ,1      ,0
882    ,199    ,1
521    ,651    ,0
255    ,271    ,0
58     ,238    ,1
384    ,327    ,0
930    ,245    ,0
303    ,185    ,1
479    ,655    ,0
269    ,274    ,0
586    ,172    ,0
899    ,69     ,0
870    ,550    ,0
831    ,508    ,0
710    ,300    ,0
665    ,588    ,0
375    ,77     ,0
538    ,187    ,1
198    ,433    ,0
85     ,259    ,0
311    ,496    ,1
682    ,97     ,0
97     ,202    ,1
99     ,100    ,1
676    ,480    ,1
942    ,511    ,0
796    ,50     ,1
18     ,210    ,1
484    ,22     ,1
532    ,98     ,1
667    ,269    ,1
393    ,419    ,0
478    ,739    ,0
149    ,269    ,1
339    ,288    ,0
215    ,176    ,1
831    ,181    ,1
561    ,215    ,0
645    ,660    ,0
848    ,476    ,0
263    ,357    ,1
902    ,172    ,0
472    ,24     ,1
312    ,435    ,0
883    ,250    ,0
97     ,172    ,0
301    ,161    ,0
495    ,234    ,1
684    ,210    ,0
487    ,56     ,0
881    ,226    ,0
533    ,288    ,0
336    ,186    ,0
838    ,419    ,1
870    ,433    ,0
568    ,603    ,1
334    ,191    ,0
889    ,298    ,0
243    ,22     ,0
790    ,427    ,0
846    ,238    ,1
168    ,282    ,1
246    ,132    ,0
896    ,546    ,0
293    ,655    ,0
749    ,199    ,1
456    ,97     ,0
716    ,79     ,0
399    ,15     ,1
272    ,98     ,0
409    ,286    ,1
546    ,234    ,0
64     ,210    ,0
328    ,56     ,0
499    ,97     ,0
425    ,96     ,0
926    ,237    ,0
25     ,479    ,1
378    ,742    ,0
213    ,176    ,0
171    ,286    ,0
440    ,319    ,0
13     ,118    ,0
790    ,7      ,0
343    ,200    ,0
747    ,222    ,0
847    ,240    ,0
920    ,258    ,0
487    ,474    ,0
627    ,197    ,1
749    ,480    ,1
533    ,286    ,0
311    ,655    ,0
216    ,151    ,0
682    ,226    ,0
373    ,403    ,0
826    ,684    ,0
615    ,175    ,1
72     ,197    ,1
277    ,748    ,0
368    ,313    ,1
296    ,276    ,1
11     ,58     ,0
64     ,79     ,0
659    ,568    ,0
487    ,411    ,0
577    ,229    ,0
440    ,751    ,0
401    ,273    ,0
417    ,1      ,0
487    ,419    ,0
774    ,199    ,0
479    ,215    ,0
326    ,176    ,0
889    ,210    ,0
28     ,588    ,0
85     ,203    ,1
655    ,302    ,0
666    ,133    ,0
6      ,133    ,0
548    ,147    ,1
655    ,56     ,0
308    ,265    ,0
928    ,328    ,0
466    ,117    ,1
647    ,197    ,1
70     ,174    ,1
883    ,185    ,1
454    ,315    ,0
704    ,191    ,0
393    ,66     ,0
193    ,402    ,0
184    ,402    ,0
880    ,742    ,0
892    ,8      ,1
902    ,294    ,0
699    ,748    ,0
667    ,69     ,0
426    ,196    ,0
804    ,23     ,0
869    ,15     ,0
629    ,194    ,1
575    ,215    ,0
592    ,4      ,0
378    ,321    ,0
552    ,323    ,0
60     ,88     ,0
294    ,181    ,1
763    ,483    ,0
456    ,12     ,0
655    ,215    ,0
171    ,327    ,0
474    ,13     ,1
425    ,333    ,0
385    ,132    ,0
41     ,153    ,0
668    ,272    ,1
492    ,69     ,0
224    ,655    ,0
853    ,258    ,0
825    ,275    ,0
716    ,117    ,0
442    ,273    ,0
913    ,258    ,0
59     ,25     ,0
18     ,14     ,1
315    ,475    ,0
334    ,228    ,1
904    ,603    ,0
460    ,302    ,0
579    ,433    ,0
314    ,255    ,1
112    ,300    ,0
424    ,14     ,0
226    ,24     ,0
328    ,403    ,0
569    ,15     ,0
236    ,50     ,0
695    ,300    ,0
836    ,56     ,0
295    ,134    ,1
137    ,210    ,1
169    ,199    ,0
181    ,13     ,0
234    ,88     ,0
301    ,1      ,0
554    ,118    ,0
758    ,685    ,1
234    ,268    ,0
8      ,435    ,1
711    ,301    ,0
234    ,97     ,0
213    ,31     ,0
629    ,286    ,0
588    ,56     ,0
574    ,300    ,0
540    ,286    ,0
327    ,238    ,0
588    ,118    ,0
887    ,127    ,0
435    ,175    ,0
256    ,230    ,0
617    ,132    ,0
315    ,327    ,0
389    ,133    ,1
864    ,357    ,1
707    ,313    ,0
399    ,180    ,0
864    ,474    ,0
174    ,286    ,1
345    ,742    ,0
618    ,98     ,1
488    ,174    ,0
771    ,1      ,1
579    ,179    ,0
804    ,226    ,0
54     ,742    ,1
232    ,69     ,0
403    ,121    ,1
889    ,97     ,0
582    ,748    ,0
328    ,326    ,0
107    ,340    ,1
655    ,742    ,0
332    ,685    ,0
250    ,12     ,1
507    ,748    ,1
447    ,742    ,0
301    ,300    ,0
169    ,134    ,1
249    ,252    ,0
454    ,173    ,0
434    ,151    ,1
190    ,302    ,1
11     ,237    ,0
567    ,298    ,0
41     ,209    ,0
301    ,143    ,0
77     ,132    ,0
401    ,275    ,0
60     ,199    ,1
249    ,124    ,1
838    ,96     ,0
576    ,257    ,0
458    ,435    ,0
200    ,179    ,0
392    ,289    ,1
417    ,483    ,1
254    ,419    ,0
942    ,124    ,0
862    ,98     ,1
381    ,95     ,0
823    ,83     ,0
595    ,181    ,1
746    ,685    ,0
684    ,218    ,0
62     ,302    ,0
301    ,7      ,0
357    ,476    ,0
698    ,275    ,0
430    ,302    ,0
399    ,218    ,0
831    ,83     ,0
894    ,472    ,0
82     ,435    ,1
913    ,603    ,0
406    ,196    ,0
859    ,151    ,0
128    ,282    ,0
569    ,546    ,0
555    ,340    ,0
636    ,272    ,1
852    ,181    ,0
387    ,678    ,0
146    ,327    ,0
38     ,82     ,1
224    ,284    ,0
922    ,173    ,1
551    ,200    ,0
655    ,24     ,0
125    ,66     ,1
16     ,195    ,1
347    ,28     ,0
77     ,252    ,0
164    ,9      ,0
147    ,319    ,0
43     ,143    ,0
716    ,96     ,0
404    ,307    ,0
537    ,419    ,0
211    ,275    ,0
790    ,56     ,0
203    ,100    ,0
763    ,143    ,0
307    ,419    ,0
908    ,50     ,0
567    ,248    ,0
533    ,480    ,0
343    ,179    ,1
868    ,187    ,0
222    ,200    ,0
815    ,77     ,0
17     ,508    ,0
303    ,300    ,0
847    ,411    ,0
484    ,568    ,0
910    ,137    ,0
416    ,98     ,1
661    ,195    ,1
437    ,23     ,0
174    ,268    ,1
466    ,684    ,0
201    ,64     ,0
497    ,385    ,0
682    ,174    ,0
785    ,294    ,0
9      ,50     ,1
894    ,591    ,0
503    ,182    ,0
689    ,250    ,1
573    ,135    ,0
249    ,11     ,1
593    ,182    ,0
86     ,259    ,0
825    ,127    ,0
588    ,550    ,0
327    ,12     ,0
705    ,546    ,0
535    ,527    ,0
596    ,222    ,0
885    ,7      ,0
385    ,195    ,0
834    ,50     ,1
44     ,88     ,0
280    ,402    ,0
19     ,258    ,0
459    ,222    ,0
561    ,692    ,0
26     ,257    ,0
722    ,100    ,0
198    ,690    ,0
254    ,82     ,0
68     ,50     ,1
920    ,328    ,0
292    ,124    ,0
478    ,282    ,0
249    ,168    ,0
748    ,498    ,0
774    ,4      ,0
184    ,127    ,1
304    ,237    ,1
370    ,183    ,0
585    ,313    ,0
430    ,328    ,0
293    ,480    ,1
758    ,98     ,1
943    ,56     ,1
742    ,237    ,0
883    ,286    ,0
881    ,22     ,1
253    ,175    ,0
277    ,100    ,0
437    ,275    ,1
161    ,22     ,0
293    ,180    ,1
795    ,472    ,0
911    ,172    ,0
502    ,328    ,0
206    ,333    ,0
453    ,273    ,0
539    ,258    ,0
501    ,181    ,0
457    ,204    ,1
297    ,31     ,0
911    ,443    ,0
59     ,237    ,0
803    ,340    ,1
185    ,480    ,0
600    ,161    ,0
533    ,229    ,0
264    ,56     ,1
796    ,234    ,0
572    ,286    ,0
588    ,289    ,0
771    ,82     ,0
679    ,173    ,1
560    ,183    ,1
497    ,508    ,0
83     ,385    ,0
99     ,751    ,0
746    ,546    ,0
588    ,24     ,0
854    ,133    ,0
399    ,393    ,0
541    ,419    ,1
149    ,300    ,0
521    ,176    ,0
492    ,64     ,0
450    ,252    ,0
610    ,185    ,1
534    ,322    ,0
587    ,748    ,0
829    ,125    ,0
186    ,742    ,0
332    ,628    ,0
253    ,168    ,0
224    ,300    ,0
854    ,89     ,0
274    ,275    ,1
223    ,318    ,0
827    ,288    ,0
929    ,187    ,1
500    ,258    ,0
928    ,135    ,0
862    ,250    ,1
532    ,300    ,1
891    ,591    ,0
125    ,191    ,1
667    ,435    ,0
660    ,183    ,0
757    ,230    ,0
666    ,147    ,0
516    ,474    ,1
12     ,318    ,1
616    ,328    ,0
796    ,4      ,1
76     ,333    ,0
901    ,275    ,0
618    ,684    ,0
57     ,258    ,1
521    ,188    ,0
864    ,443    ,0
385    ,98     ,0
84     ,294    ,0
514    ,272    ,0
896    ,15     ,0
175    ,187    ,0
899    ,660    ,0
82     ,79     ,0
399    ,79     ,0
327    ,301    ,0
280    ,322    ,0
934    ,732    ,1
83     ,265    ,1
222    ,546    ,0
907    ,628    ,1
249    ,4      ,0
334    ,150    ,0
840    ,566    ,1
487    ,161    ,1
664    ,187    ,1
151    ,258    ,1
936    ,591    ,0
843    ,28     ,0
450    ,230    ,0
614    ,121    ,0
359    ,121    ,0
801    ,268    ,1
788    ,546    ,0
345    ,25     ,0
448    ,288    ,0
321    ,527    ,0
917    ,405    ,0
773    ,24     ,0
239    ,432    ,1
557    ,176    ,0
251    ,172    ,1
561    ,89     ,0
479    ,31     ,0
442    ,222    ,0
292    ,228    ,1
413    ,9      ,0
20     ,204    ,0
487    ,692    ,1
927    ,588    ,1
875    ,50     ,1
486    ,597    ,0
230    ,98     ,1
3      ,272    ,0
200    ,89     ,1
854    ,144    ,0
890    ,443    ,0
144    ,508    ,0
804    ,250    ,0
524    ,471    ,0
72     ,9      ,1
267    ,64     ,1
303    ,289    ,0
508    ,211    ,0
663    ,176    ,1
848    ,173    ,1
491    ,285    ,1
193    ,100    ,1
669    ,132    ,0
749    ,99     ,1
633    ,234    ,0
538    ,258    ,0
579    ,845    ,0
757    ,176    ,1
380    ,479    ,0
551    ,385    ,1
321    ,132    ,1
880    ,64     ,1
930    ,275    ,0
542    ,393    ,0
911    ,588    ,0
224    ,215    ,0
577    ,4      ,0
139    ,127    ,1
104    ,301    ,0
117    ,50     ,1
373    ,172    ,1
655    ,64     ,0
713    ,327    ,0
456    ,1      ,0
393    ,204    ,0
286    ,546    ,0
55     ,89     ,1
552    ,25     ,0
904    ,88     ,0
399    ,403    ,0
262    ,318    ,1
717    ,121    ,0
927    ,405    ,1
83     ,252    ,0
454    ,566    ,0
49     ,202    ,0
660    ,172    ,0
832    ,748    ,0
119    ,451    ,1
882    ,393    ,0
766    ,209    ,0
308    ,144    ,0
749    ,603    ,1
862    ,193    ,0
144    ,480    ,0
280    ,96     ,0
296    ,199    ,1
38     ,188    ,0
435    ,188    ,0
104    ,751    ,0
804    ,175    ,0
183    ,210    ,0
775    ,302    ,0
178    ,476    ,0
774    ,508    ,0
160    ,185    ,1
311    ,1      ,0
429    ,181    ,1
625    ,655    ,0
267    ,164    ,0
825    ,50     ,0
708    ,322    ,0
326    ,423    ,0
473    ,327    ,0
194    ,286    ,0
90     ,496    ,0
347    ,203    ,1
168    ,685    ,0
344    ,118    ,0
343    ,66     ,0
316    ,100    ,0
749    ,204    ,0
56     ,183    ,1
197    ,79     ,1
587    ,340    ,1
699    ,100    ,0
214    ,603    ,0
26     ,240    ,0
68     ,127    ,0
548    ,257    ,1
907    ,483    ,0
778    ,150    ,0
636    ,15     ,1
633    ,566    ,0
193    ,234    ,0
305    ,275    ,0
750    ,271    ,0
175    ,132    ,0
393    ,357    ,0
407    ,182    ,0
312    ,187    ,1
864    ,98     ,1
56     ,443    ,0
299    ,475    ,0
663    ,245    ,0
664    ,95     ,0
94     ,134    ,1
751    ,402    ,0
499    ,8      ,1
561    ,69     ,0
721    ,70     ,0
194    ,215    ,0
174    ,240    ,0
13     ,419    ,0
780    ,433    ,0
882    ,515    ,1
524    ,269    ,0
883    ,176    ,0
38     ,144    ,1
771    ,294    ,0
894    ,124    ,1
741    ,451    ,0
735    ,275    ,0
500    ,255    ,0
82     ,483    ,1
343    ,164    ,0
85     ,319    ,0
535    ,7      ,1
392    ,174    ,1
846    ,82     ,0
54     ,276    ,1
437    ,432    ,0
606    ,405    ,0
151    ,56     ,0
330    ,432    ,0
308    ,28     ,0
701    ,257    ,0
566    ,71     ,0
741    ,283    ,0
327    ,475    ,0
233    ,197    ,1
566    ,479    ,0
249    ,96     ,0
327    ,117    ,0
356    ,333    ,1
14     ,175    ,1
622    ,12     ,1
476    ,367    ,0
553    ,514    ,0
916    ,4      ,0
396    ,322    ,0
399    ,230    ,0
267    ,550    ,0
222    ,22     ,1
723    ,164    ,0
409    ,475    ,0
328    ,471    ,0
771    ,403    ,0
293    ,265    ,0
386    ,323    ,0
494    ,323    ,0
429    ,684    ,0
548    ,229    ,1
902    ,228    ,0
555    ,288    ,0
521    ,99     ,0
56     ,25     ,0
575    ,318    ,1
383    ,660    ,0
213    ,151    ,1
669    ,523    ,0
559    ,527    ,0
454    ,144    ,0
308    ,514    ,0
450    ,50     ,1
332    ,323    ,1
524    ,550    ,0
152    ,527    ,0
554    ,151    ,0
363    ,200    ,0
423    ,751    ,0
577    ,28     ,1
850    ,22     ,1
60     ,272    ,0
476    ,692    ,0
868    ,327    ,0
672    ,476    ,1
739    ,22     ,1
144    ,1      ,0
201    ,475    ,0
239    ,137    ,1
721    ,245    ,0
682    ,472    ,0
663    ,124    ,0
625    ,498    ,0
226    ,209    ,0
64     ,111    ,0
533    ,748    ,0
435    ,203    ,0
301    ,187    ,0
669    ,511    ,1
234    ,471    ,0
537    ,307    ,0
416    ,432    ,0
313    ,143    ,0
271    ,111    ,0
618    ,210    ,0
747    ,211    ,1
405    ,88     ,0
693    ,25     ,0
408    ,294    ,1
606    ,168    ,1
456    ,432    ,0
142    ,134    ,1
523    ,208    ,1
250    ,200    ,1
160    ,282    ,0
615    ,179    ,0
269    ,433    ,0
685    ,333    ,0
792    ,9      ,0
484    ,732    ,1
503    ,174    ,1
94     ,79     ,0
435    ,474    ,0
378    ,99     ,0
456    ,187    ,0
488    ,515    ,0
727    ,147    ,0
264    ,742    ,0
60     ,135    ,1
385    ,480    ,1
653    ,248    ,0
201    ,127    ,1
299    ,259    ,0
28     ,79     ,0
825    ,12     ,1
885    ,25     ,0
711    ,451    ,1
13     ,153    ,0
650    ,474    ,0
875    ,133    ,0
462    ,237    ,1
823    ,127    ,1
298    ,202    ,0
429    ,111    ,0
466    ,651    ,0
749    ,211    ,1
117    ,151    ,0
1      ,154    ,1
883    ,134    ,1
639    ,111    ,0
61     ,328    ,1
900    ,294    ,0
885    ,111    ,0
883    ,194    ,0
407    ,443    ,0
305    ,83     ,0
900    ,200    ,0
930    ,523    ,0
393    ,172    ,1
435    ,9      ,0
403    ,282    ,1
151    ,228    ,1
840    ,405    ,0
447    ,284    ,0
514    ,150    ,0
908    ,124    ,0
745    ,168    ,0
822    ,333    ,0
790    ,274    ,0
201    ,144    ,0
314    ,12     ,0
49     ,235    ,0
163    ,202    ,0
39     ,294    ,0
608    ,8      ,0
361    ,228    ,0
645    ,64     ,0
412    ,508    ,0
25     ,127    ,0
125    ,25     ,0
62     ,357    ,0
363    ,298    ,1
588    ,100    ,0
655    ,111    ,0
283    ,288    ,0
828    ,271    ,0
83     ,751    ,0
409    ,14     ,1
104    ,282    ,0
389    ,173    ,0
323    ,258    ,0
352    ,234    ,0
73     ,433    ,0
115    ,234    ,1
222    ,294    ,0
899    ,133    ,0
303    ,222    ,0
121    ,117    ,0
408    ,751    ,0
654    ,257    ,0
301    ,419    ,0
633    ,28     ,0
8      ,228    ,1
20     ,95     ,0
753    ,180    ,0
757    ,474    ,0
234    ,77     ,0
77     ,181    ,0
94     ,194    ,0
570    ,271    ,0
577    ,471    ,0
426    ,99     ,0
620    ,147    ,0
149    ,302    ,0
913    ,210    ,0
79     ,1      ,0
592    ,121    ,0
588    ,121    ,1
271    ,515    ,1
545    ,258    ,0
774    ,597    ,0
318    ,248    ,0
748    ,174    ,1
825    ,276    ,0
184    ,71     ,0
907    ,185    ,0
28     ,258    ,1
922    ,230    ,0
479    ,234    ,1
72     ,82     ,0
363    ,250    ,0
210    ,483    ,1
877    ,70     ,1
387    ,99     ,1
413    ,275    ,1
138    ,357    ,0
416    ,9      ,1
299    ,479    ,0
216    ,50     ,0
186    ,546    ,0
13     ,218    ,0
903    ,147    ,0
198    ,100    ,0
678    ,298    ,0
883    ,174    ,0
11     ,125    ,0
202    ,1      ,0
464    ,333    ,0
907    ,284    ,1
238    ,405    ,0
374    ,289    ,0
13     ,150    ,1
846    ,288    ,0
807    ,234    ,0
224    ,313    ,1
54     ,24     ,0
320    ,82     ,0
727    ,651    ,0
270    ,282    ,0
532    ,100    ,1
699    ,300    ,0
48     ,289    ,0
406    ,204    ,1
353    ,272    ,1
269    ,209    ,0
354    ,173    ,0
373    ,66     ,0
98     ,173    ,0
641    ,258    ,0
713    ,307    ,0
126    ,258    ,0
758    ,628    ,0
875    ,195    ,0
710    ,12     ,0
621    ,268    ,0
236    ,282    ,1
94     ,222    ,0
608    ,238    ,1
190    ,742    ,0
194    ,9      ,0
495    ,127    ,0
698    ,28     ,0
312    ,23     ,0
416    ,100    ,1
747    ,82     ,0
566    ,480    ,0
536    ,588    ,0
387    ,209    ,1
18     ,276    ,1
403    ,237    ,1
606    ,183    ,1
938    ,472    ,0
878    ,174    ,0
540    ,125    ,0
41     ,56     ,0
588    ,471    ,1
178    ,257    ,1
394    ,423    ,1
326    ,69     ,0
907    ,235    ,0
560    ,12     ,1
655    ,161    ,0
752    ,340    ,0
397    ,475    ,0
311    ,845    ,0
405    ,143    ,1
724    ,322    ,0
603    ,288    ,0
94     ,568    ,0
454    ,692    ,1
865    ,294    ,0
854    ,25     ,0
95     ,25     ,0
143    ,326    ,1
11     ,180    ,0
7      ,7      ,1
44     ,11     ,0
878    ,283    ,0
299    ,313    ,0
44     ,591    ,0
819    ,315    ,1
698    ,204    ,0
281    ,259    ,0
880    ,550    ,0
207    ,515    ,1
251    ,24     ,0
144    ,194    ,1
236    ,195    ,0
401    ,751    ,0
129    ,269    ,0
495    ,228    ,1
215    ,204    ,0
380    ,515    ,0
653    ,628    ,0
286    ,588    ,1
878    ,179    ,0
457    ,180    ,1
437    ,137    ,1
481    ,98     ,0
234    ,367    ,0
638    ,230    ,1
193    ,96     ,0
48     ,172    ,1
887    ,228    ,0
230    ,97     ,1
16     ,11     ,1
592    ,546    ,0
150    ,1      ,0
747    ,235    ,1
12     ,161    ,1
151    ,135    ,1
843    ,357    ,0
336    ,151    ,0
87     ,199    ,1
267    ,655    ,0
807    ,423    ,1
447    ,483    ,1
656    ,269    ,0
648    ,385    ,1
478    ,96     ,0
128    ,132    ,0
758    ,137    ,1
110    ,88     ,0
566    ,12     ,0
165    ,202    ,0
484    ,14     ,0
617    ,496    ,0
200    ,660    ,0
73     ,12     ,1
864    ,692    ,0
294    ,271    ,1
913    ,95     ,0
434    ,471    ,0
323    ,144    ,0
868    ,98     ,0
421    ,200    ,0
643    ,195    ,1
843    ,402    ,0
290    ,211    ,0
273    ,315    ,0
716    ,238    ,0
897    ,546    ,0
232    ,315    ,1
16     ,134    ,0
934    ,196    ,1
541    ,527    ,0
303    ,273    ,0
809    ,678    ,0
548    ,300    ,1
452    ,276    ,0
136    ,515    ,1
329    ,515    ,0
896    ,739    ,0
350    ,89     ,0
804    ,181    ,1
202    ,191    ,0
27     ,288    ,0
486    ,151    ,0
778    ,197    ,0
669    ,515    ,1
456    ,100    ,0
293    ,678    ,0
454    ,286    ,0
59     ,22     ,0
469    ,64     ,1
234    ,403    ,0
55     ,22     ,1
73     ,479    ,1
48     ,427    ,0
146    ,328    ,0
620    ,99     ,0
383    ,496    ,1
175    ,176    ,0
919    ,690    ,0
416    ,197    ,1
559    ,550    ,0
293    ,176    ,0
230    ,117    ,1
683    ,187    ,1
748    ,210    ,0
29     ,678    ,0
348    ,288    ,1
246    ,294    ,0
716    ,660    ,0
526    ,285    ,1
864    ,117    ,0
217    ,405    ,0
406    ,411    ,0
22     ,692    ,0
495    ,660    ,0
94     ,28     ,0
655    ,200    ,0
454    ,70     ,0
580    ,50     ,1
312    ,28     ,0
288    ,230    ,0
625    ,23     ,0
391    ,58     ,0
892    ,31     ,0
376    ,111    ,0
150    ,268    ,1
184    ,252    ,0
812    ,328    ,0
296    ,498    ,1
447    ,211    ,0
836    ,690    ,0
64     ,209    ,1
272    ,238    ,1
59     ,523    ,0
661    ,230    ,0
326    ,588    ,0
158    ,227    ,0
660    ,748    ,0
804    ,403    ,0
932    ,96     ,0
38     ,70     ,1
343    ,199    ,1
532    ,483    ,1
868    ,195    ,0
350    ,427    ,1
561    ,79     ,0
682    ,181    ,1
461    ,50     ,0
877    ,56     ,1
582    ,328    ,0
14     ,121    ,0
261    ,125    ,1
293    ,56     ,0
429    ,186    ,0
263    ,435    ,0
125    ,150    ,0
307    ,204    ,0
655    ,268    ,0
936    ,14     ,0
637    ,323    ,0
7      ,174    ,1
428    ,259    ,0
721    ,423    ,1
545    ,144    ,0
78     ,294    ,0
724    ,269    ,0
660    ,393    ,0
445    ,479    ,0
771    ,496    ,1
660    ,403    ,0
222    ,180    ,0
745    ,151    ,0
537    ,168    ,0
107    ,268    ,0
85     ,194    ,0
758    ,269    ,0
885    ,739    ,0
267    ,226    ,0
58     ,209    ,1
883    ,172    ,0
83     ,684    ,0
392    ,248    ,0
3      ,245    ,0
109    ,475    ,0
542    ,181    ,0
223    ,95     ,1
641    ,496    ,0
10     ,70     ,0
48     ,690    ,0
148    ,222    ,0
104    ,181    ,1
910    ,50     ,1
289    ,410    ,0
846    ,527    ,1
453    ,385    ,0
575    ,294    ,0
524    ,175    ,0
551    ,174    ,0
6      ,182    ,0
804    ,79     ,0
11     ,268    ,1
508    ,188    ,0
255    ,405    ,0
775    ,307    ,0
409    ,203    ,1
922    ,127    ,0
58     ,173    ,1
178    ,328    ,0
811    ,678    ,1
256    ,443    ,0
640    ,732    ,0
889    ,7      ,0
863    ,327    ,1
374    ,100    ,1
412    ,175    ,0
16     ,125    ,0
500    ,88     ,0
246    ,403    ,0
110    ,402    ,0
464    ,678    ,0
344    ,313    ,0
159    ,678    ,1
566    ,651    ,0
269    ,410    ,0
210    ,79     ,0
303    ,258    ,0
767    ,98     ,1
22     ,265    ,0
864    ,282    ,0
647    ,298    ,0
454    ,8      ,1
453    ,226    ,0
214    ,137    ,0
537    ,200    ,0
681    ,294    ,1
178    ,405    ,0
648    ,226    ,0
788    ,742    ,0
417    ,588    ,0
8      ,227    ,0
271    ,275    ,0
166    ,751    ,0
388    ,117    ,1
786    ,1      ,0
299    ,50     ,0
507    ,328    ,1
267    ,82     ,0
755    ,690    ,1
632    ,161    ,0
507    ,597    ,1
456    ,13     ,0
307    ,215    ,0
397    ,268    ,0
728    ,323    ,0
913    ,28     ,0
109    ,245    ,0
773    ,432    ,0
618    ,50     ,1
95     ,194    ,1
316    ,275    ,1
747    ,474    ,1
624    ,748    ,0
325    ,175    ,1
117    ,588    ,0
910    ,628    ,0
277    ,124    ,0
581    ,515    ,0
77     ,97     ,0
318    ,191    ,1
102    ,187    ,0
690    ,435    ,1
749    ,226    ,0
70     ,183    ,0
630    ,550    ,0
197    ,259    ,0
328    ,451    ,0
37     ,403    ,1
438    ,9      ,0
566    ,218    ,0
201    ,326    ,0
232    ,4      ,0
332    ,172    ,1
197    ,210    ,1
305    ,197    ,0
497    ,265    ,0
647    ,568    ,0
194    ,393    ,0
401    ,70     ,0
97     ,496    ,0
716    ,209    ,0
846    ,56     ,1
456    ,56     ,1
665    ,186    ,0
64     ,403    ,0
768    ,313    ,1
100    ,272    ,0
175    ,50     ,1
927    ,402    ,0
101    ,255    ,0
908    ,195    ,0
250    ,294    ,0
235    ,275    ,1
9      ,276    ,0
87     ,550    ,0
22     ,194    ,1
445    ,9      ,0
87     ,97     ,1
724    ,328    ,0
347    ,271    ,0
20     ,143    ,0
635    ,150    ,0
2      ,25     ,0
387    ,333    ,0
563    ,172    ,1
144    ,685    ,0
144    ,216    ,0
215    ,218    ,0
896    ,191    ,0
936    ,300    ,0
459    ,235    ,0
